Time,Actual,Predicted,Error
2024-01-01 15:00:00,1.0588629413619999,1.051992541375967,0.0068703999860328935
2024-01-01 15:15:00,0.8502932256810001,0.9998491633895433,-0.14955593770854325
2024-01-01 15:30:00,0.748340028552,0.809620279700138,-0.061280251148137954
2024-01-01 15:45:00,0.740889324165,0.7165690034852406,0.024320320679759422
2024-01-01 16:00:00,0.9573744830490001,0.7272576372449009,0.2301168458040992
2024-01-01 16:15:00,1.281936775925,0.9311601426136545,0.35077663331134545
2024-01-01 16:30:00,0.7645066067440001,1.0944300545424799,-0.3299234477984798
2024-01-01 16:45:00,0.325302288572,0.7515164636478752,-0.42621417507587517
2024-01-01 17:00:00,0.9257139184520001,0.4194970596132553,0.5062168588387448
2024-01-01 17:15:00,1.2851109065230002,0.9165175140634962,0.36859339245950395
2024-01-01 17:30:00,1.005778228017,1.127987021353802,-0.1222087933368019
2024-01-01 17:45:00,0.8598590705800001,0.9847829510697284,-0.12492388048972825
2024-01-01 18:00:00,1.0820363886480002,0.8609121466388479,0.22112424200915237
2024-01-01 18:15:00,0.8807076877109999,1.0335745160138827,-0.15286682830288278
2024-01-01 18:30:00,1.280429714157,0.886868021671215,0.393561692485785
2024-01-01 18:45:00,0.906514251018,1.136597429726056,-0.23008317870805595
2024-01-01 19:00:00,0.5766805989020001,0.8417495364474007,-0.2650689375454006
2024-01-01 19:15:00,0.6543350107540001,0.6106116064312129,0.04372340432278721
2024-01-01 19:30:00,0.901133521512,0.6560089462829919,0.2451245752290081
2024-01-01 19:45:00,0.7693889466339998,0.8190487273324685,-0.04965978069846866
2024-01-01 20:00:00,0.6078405832710001,0.6858334141209055,-0.07799283084990538
2024-01-01 20:15:00,0.5800376393960001,0.6059764126338807,-0.02593877323788063
2024-01-01 20:30:00,0.5692998688110001,0.5752415610818971,-0.005941692270896914
2024-01-01 20:45:00,0.7343724066499998,0.572688507083955,0.1616838995660448
2024-01-01 21:00:00,0.8131267316599999,0.6304713344493375,0.18265539721066248
2024-01-01 21:15:00,0.7515369082449999,0.632229033612749,0.1193078746322509
2024-01-01 21:30:00,1.414896083611,0.6166097636250192,0.7982863199859809
2024-01-01 21:45:00,0.907489485701,1.1198139937392448,-0.21232450803824487
2024-01-01 22:00:00,0.431840389646,0.7083118464438587,-0.2764714567978587
2024-01-01 22:15:00,0.49685246776,0.4546379449265268,0.04221452283347321
2024-01-01 22:30:00,0.610072048321,0.49411434475072147,0.11595770357027857
2024-01-01 22:45:00,0.633556651687,0.5958780373346328,0.03767861435236719
2024-01-01 23:00:00,0.5050930077150001,0.5881848548634108,-0.08309184714841067
2024-01-01 23:15:00,0.5413743076170001,0.5056213136838371,0.035752993933163
2024-01-01 23:30:00,0.540287825478,0.5454478181350787,-0.005159992657078671
2024-01-01 23:45:00,0.770586585847,0.5414992004959053,0.22908738535109474
2024-02-01 00:00:00,0.524334476563,0.559061920271674,-0.03472744370867398
2024-02-01 00:15:00,0.5078067760939999,0.49218819354258986,0.015618582551410076
2024-02-01 00:30:00,0.4326089582570001,0.48105192925605117,-0.048442970999051094
2024-02-01 00:45:00,0.43177238048200006,0.40613867326566105,0.025633707216339008
2024-02-01 01:00:00,0.328209579528,0.4089642803748861,-0.08075470084688607
2024-02-01 01:15:00,0.34900213373699995,0.3355599311578128,0.013442202579187157
2024-02-01 01:30:00,0.32722481685599997,0.3470867325252436,-0.019861915669243613
2024-02-01 01:45:00,0.302508269888,0.33026355371132876,-0.027755283823328758
2024-02-01 02:00:00,0.4010061131310001,0.312825435143465,0.0881806779875351
2024-02-01 02:15:00,0.277706964846,0.3840149409707013,-0.10630797612470133
2024-02-01 02:30:00,0.313589859542,0.2869697164024175,0.026620143139582553
2024-02-01 02:45:00,0.258920967461,0.32361238919880014,-0.06469142173780013
2024-02-01 03:00:00,0.278614832044,0.26958098951912063,0.009033842524879376
2024-02-01 03:15:00,0.32848778182899996,0.2827702889339097,0.04571749289509025
2024-02-01 03:30:00,0.32536187706100006,0.3315358186509105,-0.006173941589910414
2024-02-01 03:45:00,0.329058932303,0.3220308162535718,0.007028116049428157
2024-02-01 04:00:00,0.25329476492,0.32848893733889795,-0.07519417241889792
2024-02-01 04:15:00,0.210506236058,0.2613898099905644,-0.050883573932564374
2024-02-01 04:30:00,0.21215613666800004,0.2236083914138154,-0.011452254745815349
2024-02-01 04:45:00,0.188063870422,0.2236083914138154,-0.035544520991815376
2024-02-01 05:00:00,0.18714644111,0.21209398593865494,-0.02494754482865494
2024-02-01 05:15:00,0.195202476305,0.21209398593865494,-0.016891509633654933
2024-02-01 05:30:00,0.229679206358,0.21550778492490996,0.014171421433090026
2024-02-01 05:45:00,0.25443440327300004,0.23980797179078214,0.0146264314822179
2024-02-01 06:00:00,0.259326181774,0.2667022753844622,-0.007376093610462153
2024-02-01 06:15:00,0.269202616164,0.2704043890012799,-0.001201772837279902
2024-02-01 06:30:00,0.229502795131,0.273953056491396,-0.04445026136039601
2024-02-01 06:45:00,0.242358773817,0.2437362533175025,-0.0013774795005025153
2024-02-01 07:00:00,0.19145645606699999,0.2880819643428687,-0.09662550827586872
2024-02-01 07:15:00,0.162398737363,0.22817921895113824,-0.06578048158813823
2024-02-01 07:30:00,0.22244553969500003,0.22348260759112795,-0.0010370678961279245
2024-02-01 07:45:00,0.166996770033,0.257505983149333,-0.09050921311633298
2024-02-01 08:00:00,0.200683109156,0.22398722769640625,-0.02330411854040626
2024-02-01 08:15:00,0.19074004137800002,0.2440954957267773,-0.05335545434877728
2024-02-01 08:30:00,0.239075806397,0.22731384815950656,0.01176195823749343
2024-02-01 08:45:00,0.254837468698,0.275943365601783,-0.021105896903783006
2024-02-01 09:00:00,0.34743909897799996,0.304314437358554,0.04312466161944595
2024-02-01 09:15:00,0.8570727138359999,0.426889242792996,0.4301834710430039
2024-02-01 09:30:00,0.899142452163,0.820818752551135,0.07832369961186503
2024-02-01 09:45:00,0.804225121329,0.8256731737926499,-0.02144805246364989
2024-02-01 10:00:00,0.690655444551,0.7563832870792384,-0.06572784252823838
2024-02-01 10:15:00,0.756221409156,0.6891798300086217,0.0670415791473783
2024-02-01 10:30:00,0.809556333467,0.7324667448367093,0.0770895886302907
2024-02-01 10:45:00,0.71159896022,0.7674957407154916,-0.05589678049549163
2024-02-01 11:00:00,0.48715564476100004,0.7031042547389907,-0.2159486099779907
2024-02-01 11:15:00,0.198304397835,0.5905833222434054,-0.3922789244084054
2024-02-01 11:30:00,0.249035281152,0.23983810917590387,0.009197171976096125
2024-02-01 11:45:00,0.217339939282,0.29268398423448583,-0.07534404495248584
2024-02-01 12:00:00,0.16950860729199999,0.2462130232544782,-0.0767044159624782
2024-02-01 12:15:00,0.166186019742,0.23059763376349657,-0.06441161402149656
2024-02-01 12:30:00,0.19909666091499997,0.21079583947932562,-0.011699178564325646
2024-02-01 12:45:00,0.21283438604100002,0.23613389573674864,-0.02329950969574862
2024-02-01 13:00:00,0.4644131939589999,0.25437324233270636,0.21003995162629352
2024-02-01 13:15:00,0.485995775856,0.5774134781474805,-0.09141770229148044
2024-02-01 13:30:00,0.46598759727399996,0.5802954638708604,-0.11430786659686043
2024-02-01 13:45:00,0.511224552593,0.5608824843882572,-0.049657931795257126
2024-02-01 14:00:00,0.460373373616,0.5896372355959373,-0.12926386197993728
2024-02-01 14:15:00,0.464682452412,0.5601240836736638,-0.09544163126166383
2024-02-01 14:30:00,0.387500979284,0.5708395025050398,-0.18333852322103977
2024-02-01 14:45:00,0.292705038804,0.48695647772773365,-0.19425143892373364
2024-02-01 15:00:00,0.312551613979,0.40009191445402104,-0.08754030047502104
2024-02-01 15:15:00,0.694979430058,0.40081431251857463,0.29416511753942537
2024-02-01 15:30:00,0.9349234735390001,0.6627248154960963,0.2721986580429038
2024-02-01 15:45:00,0.8652372414219999,0.9266916535101546,-0.06145441208815472
2024-02-01 16:00:00,0.7755822175500002,0.8501779314710683,-0.07459571392106812
2024-02-01 16:15:00,0.948815230485,0.7443063486862584,0.2045088817987416
2024-02-01 16:30:00,0.7969934538270002,0.9375713426474979,-0.1405778888204977
2024-02-01 16:45:00,0.897054264247,0.7808531945835699,0.11620106966343002
2024-02-01 17:00:00,1.1766276740850001,0.8485897237042709,0.32803795038072925
2024-02-01 17:15:00,0.343546239382,1.0398643318290284,-0.6963180924470284
2024-02-01 17:30:00,0.25853983771399996,0.4239548598639032,-0.16541502214990322
2024-02-01 17:45:00,0.193281821006,0.3565962059519309,-0.16331438494593092
2024-02-01 18:00:00,0.26818770814299997,0.40445179587195834,-0.13626408772895837
2024-02-01 18:15:00,0.36843650550100004,0.43581204524537165,-0.0673755397443716
2024-02-01 18:30:00,0.4355132699239999,0.5383041215992554,-0.10279085167525553
2024-02-01 18:45:00,0.28830726025299996,0.6250435694309117,-0.3367363091779117
2024-02-01 19:00:00,0.7919786833190001,0.4055734681618783,0.38640521515712184
2024-02-01 19:15:00,0.6576585946030001,0.7506845049942388,-0.09302591039123864
2024-02-01 19:30:00,1.484454589985,0.6631756134536767,0.8212789765313232
2024-02-01 19:45:00,1.192579445506,1.2378474455700725,-0.04526800006407261
2024-02-01 20:00:00,0.8368762243999999,0.964855440055876,-0.1279792156558761
2024-02-01 20:15:00,0.8338665882899999,0.7342127477434607,0.09965384054653925
2024-02-01 20:30:00,0.8454613704269999,0.816783166970322,0.02867820345667782
2024-02-01 20:45:00,0.509635712586,0.8039990199646392,-0.29436330737863914
2024-02-01 21:00:00,0.451118518013,0.5218200499040863,-0.07070153189108624
2024-02-01 21:15:00,0.57172386833,0.47430328737284727,0.09742058095715272
2024-02-01 21:30:00,0.5819168320390001,0.5694018417172659,0.012514990321734198
2024-02-01 21:45:00,0.384309557282,0.5701032004481077,-0.1857936431661077
2024-02-01 22:00:00,0.384827534676,0.4208612028167026,-0.03603366814070258
2024-02-01 22:15:00,0.44172811515300003,0.4208612028167026,0.02086691233629745
2024-02-01 22:30:00,0.44444326685900004,0.45843575520751073,-0.01399248834851069
2024-02-01 22:45:00,0.416290279711,0.46866955527949644,-0.05237927556849642
2024-02-01 23:00:00,0.40999329846700006,0.4359807383702463,-0.025987439903246257
2024-02-01 23:15:00,0.369404510154,0.4179613750921264,-0.04855686493812639
2024-02-01 23:30:00,0.346113403272,0.39524857969639143,-0.049135176424391414
2024-02-01 23:45:00,0.28229738574,0.379901515591636,-0.09760412985163597
2024-03-01 00:00:00,0.27699761331899997,0.29934962115725405,-0.022352007838254084
2024-03-01 00:15:00,0.300583187343,0.2951775597052442,0.0054056276377558166
2024-03-01 00:30:00,0.31181798512,0.3176769197963981,-0.005858934676398142
2024-03-01 00:45:00,0.320984580363,0.32085621644838513,0.00012836391461484853
2024-03-01 01:00:00,0.33753150157300005,0.3259032407939746,0.011628260779025457
2024-03-01 01:15:00,0.38554519985799995,0.33903215439247436,0.04651304546552559
2024-03-01 01:30:00,0.4433605128359999,0.3812996700899647,0.06206084274603524
2024-03-01 01:45:00,1.031913358658,0.4316521912209127,0.6002611674370874
2024-03-01 02:00:00,0.558569380722,0.6351072619364274,-0.0765378812144274
2024-03-01 02:15:00,0.506774929969,0.5133005283368727,-0.006525598367872698
2024-03-01 02:30:00,0.378034737423,0.48058442977972676,-0.10254969235672678
2024-03-01 02:45:00,0.37634425928899995,0.3889272746761324,-0.012583015387132468
2024-03-01 03:00:00,0.289696628099,0.3710599732511353,-0.08136334515213534
2024-03-01 03:15:00,0.22269008905299997,0.28793831868872916,-0.06524822963572918
2024-03-01 03:30:00,0.494056814729,0.24219617308839472,0.2518606416406053
2024-03-01 03:45:00,0.554581400154,0.4709548595225979,0.08362654063140212
2024-03-01 04:00:00,0.330558274959,0.47809812684576797,-0.147539851886768
2024-03-01 04:15:00,0.372739284978,0.32848893733889795,0.04425034763910207
2024-03-01 04:30:00,0.35459775060300003,0.35532352734268,-0.0007257767396799952
2024-03-01 04:45:00,0.36146094220999997,0.3365756269189385,0.02488531529106147
2024-03-01 05:00:00,0.242323035632,0.344450746047004,-0.10212771041500399
2024-03-01 05:15:00,0.173281176878,0.24435103841836092,-0.07106986154036093
2024-03-01 05:30:00,0.187980885542,0.21537725432240445,-0.027396368780404468
2024-03-01 05:45:00,0.169059089293,0.21375332694124702,-0.04469423764824701
2024-03-01 06:00:00,0.207022934442,0.21537440388387882,-0.008351469441878812
2024-03-01 06:15:00,0.17848041462800002,0.226548920816656,-0.04806850618865599
2024-03-01 06:30:00,0.22234237986400002,0.2180379942553257,0.004304385608674327
2024-03-01 06:45:00,0.209716610927,0.23925772218270785,-0.029541111255707853
2024-03-01 07:00:00,0.166945669929,0.24030904228660907,-0.07336337235760906
2024-03-01 07:15:00,0.19252082855199998,0.2238512002311039,-0.03133037167910391
2024-03-01 07:30:00,0.219303551875,0.2309355610958661,-0.011632009220866102
2024-03-01 07:45:00,0.188540982336,0.1626329821472225,0.025908000188777508
2024-03-01 08:00:00,0.152814909307,0.22675630574205174,-0.07394139643505174
2024-03-01 08:15:00,0.211792658825,0.22439253153521133,-0.012599872710211318
2024-03-01 08:30:00,0.24480465364000004,0.2417959912384331,0.0030086624015669416
2024-03-01 08:45:00,0.23393502728800003,0.2895689132946927,-0.05563388600669267
2024-03-01 09:00:00,0.257154624333,0.27925073139913226,-0.022096107066132242
2024-03-01 09:15:00,0.251845677456,0.3042355877856087,-0.05238991032960871
2024-03-01 09:30:00,0.211839784912,0.29223849994488066,-0.08039871503288065
2024-03-01 09:45:00,0.21287367877399999,0.236733361830039,-0.023859683056039027
2024-03-01 10:00:00,0.26985540311399997,0.23581958160872363,0.03403582150527634
2024-03-01 10:15:00,0.46052514525099997,0.32145493214578674,0.13907021310521323
2024-03-01 10:30:00,0.443066014191,0.5445864086578485,-0.10152039446684846
2024-03-01 10:45:00,0.28124895944600004,0.5370793184750307,-0.2558303590290306
2024-03-01 11:00:00,0.641203583598,0.35751725402944246,0.28368632956855755
2024-03-01 11:15:00,0.9156992763730001,0.6633869859333273,0.25231229043967274
2024-03-01 11:30:00,0.8709500116669999,0.9807318726472852,-0.1097818609802853
2024-03-01 11:45:00,0.8143543776630002,0.8966795835118694,-0.08232520584886915
2024-03-01 12:00:00,0.7004292148509998,0.7934888590680792,-0.09305964421707935
2024-03-01 12:15:00,1.0964450829349999,0.6874457574230057,0.40899932551199414
2024-03-01 12:30:00,0.8419694258509999,1.0542761698139809,-0.212306743962981
2024-03-01 12:45:00,0.955992075642,0.8287885228284353,0.12720355281356466
2024-03-01 13:00:00,1.616342253064,0.9286204948984159,0.687721758165584
2024-03-01 13:15:00,1.264628990632,1.400842934782794,-0.1362139441507939
2024-03-01 13:30:00,1.012582993366,1.1407483309088033,-0.12816533754280335
2024-03-01 13:45:00,1.082061697664,1.0056107397163747,0.07645095794762535
2024-03-01 14:00:00,1.4439912107869999,1.0727859763899281,0.37120523439707176
2024-03-01 14:15:00,1.84378155175,1.2964409688628697,0.5473405828871303
2024-03-01 14:30:00,1.8375474911559997,1.572869165081793,0.2646783260742067
2024-03-01 14:45:00,1.20131903061,1.572869165081793,-0.3715501344717931
2024-03-01 15:00:00,0.50609075706,1.1007333735131402,-0.5946426164531402
2024-03-01 15:15:00,0.46147714559499997,0.6088318032970967,-0.14735465770209677
2024-03-01 15:30:00,0.808823106612,0.5774296649797699,0.23139344163223008
2024-03-01 15:45:00,0.827088377412,0.7847338285573097,0.042354548854690366
2024-03-01 16:00:00,0.49587926037700003,0.8112442477375427,-0.31536498736054264
2024-03-01 16:15:00,0.443994660911,0.5868590252714416,-0.14286436436044164
2024-03-01 16:30:00,0.500659451927,0.5340416870030849,-0.03338223507608484
2024-03-01 16:45:00,0.514536768749,0.5789189087433286,-0.06438213999432862
2024-03-01 17:00:00,0.5748978546660001,0.5811857765019662,-0.006287921835966159
2024-03-01 17:15:00,0.5524597247679999,0.614922110286144,-0.06246238551814409
2024-03-01 17:30:00,0.4198481112959999,0.6222817980932875,-0.20243368679728763
2024-03-01 17:45:00,0.43170014066,0.5350137743171641,-0.10331363365716412
2024-03-01 18:00:00,0.78357696988,0.6305467351027535,0.15303023477724653
2024-03-01 18:15:00,1.046989469295,0.7894647424132775,0.25752472688172245
2024-03-01 18:30:00,1.5647559374729996,1.0050567064140987,0.5596992310589008
2024-03-01 18:45:00,0.4756112343249999,1.3913233913090948,-0.9157121569840949
2024-03-01 19:00:00,0.465608708325,0.5819117348238108,-0.11630302649881075
2024-03-01 19:15:00,0.697389952187,0.5887275647709996,0.10866238741600032
2024-03-01 19:30:00,0.737627013261,0.7110887183408315,0.02653829492016846
2024-03-01 19:45:00,0.9282222788079999,0.7034352146315384,0.22478706417646155
2024-03-01 20:00:00,0.6404800941919999,0.7947803835239792,-0.15430028933197926
2024-03-01 20:15:00,0.5044239023120001,0.6186459110903069,-0.1142220087783068
2024-03-01 20:30:00,0.650993326358,0.5351790419586147,0.11581428439938535
2024-03-01 20:45:00,0.599155723037,0.6236896835295033,-0.024533960492503226
2024-03-01 21:00:00,0.40372383116399996,0.5935715718331442,-0.18984774066914428
2024-03-01 21:15:00,0.377720794101,0.4349328061248898,-0.05721201202388981
2024-03-01 21:30:00,0.36957422496799996,0.4190217751343975,-0.049447550166397514
2024-03-01 21:45:00,0.404430112726,0.4133564035195032,-0.008926290793503211
2024-03-01 22:00:00,0.397187581335,0.4349328061248898,-0.03774522478988984
2024-03-01 22:15:00,0.434771374338,0.4379790591296755,-0.0032076847916754914
2024-03-01 22:30:00,0.481787176642,0.46466325242777123,0.01712392421422876
2024-03-01 22:45:00,0.917573480862,0.5044101082114284,0.41316337265057157
2024-03-01 23:00:00,0.6264492633909999,0.6604876117040495,-0.03403834831304953
2024-03-01 23:15:00,0.435369187764,0.5921526414445577,-0.15678345368055768
2024-03-01 23:30:00,0.43541602886399994,0.4446455683902221,-0.009229539526222186
2024-03-01 23:45:00,0.37247402487400005,0.4510663523270216,-0.07859232745302153
2024-04-01 00:00:00,0.382497072838,0.3587164051252535,0.023780667712746506
2024-04-01 00:15:00,0.413877260635,0.37582121418770975,0.03805604644729027
2024-04-01 00:30:00,0.317639077502,0.4015669447547694,-0.0839278672527694
2024-04-01 00:45:00,0.36977762082599996,0.32971080249310825,0.04006681833289172
2024-04-01 01:00:00,0.28875470051200003,0.36253935453496355,-0.07378465402296353
2024-04-01 01:15:00,0.264658194739,0.29518909066818355,-0.030530895929183566
2024-04-01 01:30:00,0.271643249193,0.27825680887338644,-0.0066135596803864605
2024-04-01 01:45:00,0.270069574358,0.287460415886143,-0.01739084152814302
2024-04-01 02:00:00,0.31153203231999993,0.28773020931818966,0.023801823001810274
2024-04-01 02:15:00,0.236046841989,0.3135859280592372,-0.07753908607023718
2024-04-01 02:30:00,0.276513107446,0.25488797667172763,0.02162513077427236
2024-04-01 02:45:00,0.19415081211899998,0.28773020931818966,-0.09357939719918967
2024-04-01 03:00:00,0.22561270829300004,0.22758512486462415,-0.0019724165716241138
2024-04-01 03:15:00,0.7054529444969999,0.24337565670109648,0.4620772877959034
2024-04-01 03:30:00,0.30909545372,0.4546714140568766,-0.1455759603368766
2024-04-01 03:45:00,0.30562036729600006,0.30838044391284763,-0.002760076616847573
2024-04-01 04:00:00,0.29581316443800004,0.3053335626008351,-0.009520398162835064
2024-04-01 04:15:00,0.330603495681,0.29064712488550726,0.039956370795492746
2024-04-01 04:30:00,0.293525590738,0.32707137024140454,-0.03354577950340454
2024-04-01 04:45:00,0.254440509227,0.2971715801318514,-0.0427310709048514
2024-04-01 05:00:00,0.27996867692399996,0.25636631558306144,0.023602361340938516
2024-04-01 05:15:00,0.21164031881800002,0.27704323067667314,-0.06540291185867311
2024-04-01 05:30:00,0.268438027934,0.21744460463360563,0.050993423300394386
2024-04-01 05:45:00,0.281010724065,0.26149123595058144,0.01951948811441856
2024-04-01 06:00:00,0.24156809048499997,0.2853214969716249,-0.04375340648662493
2024-04-01 06:15:00,0.24489401256499999,0.24838834723049374,-0.003494334665493759
2024-04-01 06:30:00,0.21409736952699998,0.25280836809223484,-0.038710998565234855
2024-04-01 06:45:00,0.16851169017300002,0.2257579334326442,-0.05724624325964417
2024-04-01 07:00:00,0.182315004216,0.21319991735597388,-0.03088491313997388
2024-04-01 07:15:00,0.22035607514100003,0.22338847959878455,-0.003032404457784521
2024-04-01 07:30:00,0.275331416493,0.24343090481339438,0.03190051167960564
2024-04-01 07:45:00,0.267401169618,0.33669859254274215,-0.06929742292474217
2024-04-01 08:00:00,0.32762064686799997,0.31165279938776463,0.01596784748023533
2024-04-01 08:15:00,0.277724819001,0.4054318247665981,-0.12770700576559813
2024-04-01 08:30:00,0.234377689904,0.34602333105199523,-0.11164564114799524
2024-04-01 08:45:00,0.26134391279700003,0.2740023501985044,-0.012658437401504352
2024-04-01 09:00:00,0.18850747952700003,0.3121907938189764,-0.12368331429197638
2024-04-01 09:15:00,0.21828693193,0.22238135152793698,-0.004094419597936966
2024-04-01 09:30:00,0.24201003887499997,0.24214405240342388,-0.00013401352842390413
2024-04-01 09:45:00,0.24441837509800002,0.2841046067567006,-0.039686231658700555
2024-04-01 10:00:00,0.24678062877600002,0.2854196220608851,-0.0386389932848851
2024-04-01 10:15:00,0.24732440669800002,0.2854196220608851,-0.0380952153628851
2024-04-01 10:30:00,0.24166607775600002,0.2910753663072083,-0.0494092885512083
2024-04-01 10:45:00,0.21300600872499997,0.282486550150968,-0.06948054142596805
2024-04-01 11:00:00,0.23822414398199998,0.2364002382441373,0.0018239057378626744
